gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.01.1109	0.8923849877405072	1.2610316973327544	9.83562581913573	0.38955243939160894	13416	13221	11068	13895
evm.TU.01.110_evm.TU.01.111_evm.TU.01.113	0.7489675613465818	1.5975991469998931	254.4696181693158	0.6568585778608383	12900	14266	16230	15309
evm.TU.01.1110	0.12701493094699123	0.3290415758173719	1.2586188837583672	0.016876437640209498	6168	4728	3401	5365
evm.TU.01.1111	0.0977704344144214	0.3900910474590992	5.5065383480233505	0.014667224446506014	4597	5953	9026	4901
evm.TU.01.1116	2.4494897427831783	2.4494897427831783	0.303183837832238	0.10892616866004486	16352.5	16353.5	558	10590
evm.TU.01.1117	0.04207377011506926	0.12638356308694162	0.2371503793001919	0.0021079757255024517	694	303	384	423
evm.TU.01.1120	0.07277944000962097	0.22285651730666273	0.8482049987898164	0.006529105013254273	2929	2148	2255	2356
evm.TU.01.1121	2.449489742783178	2.449489742783178	9.471770213417336	0.7165206117289685	15771	15771	10938	15526
evm.TU.01.1124	0.051467075110751465	0.17659180857065557	0.8347863085740815	0.0037635187633863897	1311	1080	2215	1125
evm.TU.01.1126	0.4936902248895013	0.5102134337693813	1.2717835442853787	0.1642897480421568	11712	7805	3443	11538
evm.TU.01.1127	0.09266157059086956	0.3170338751277822	3.2530888429373745	0.012760088113983744	4269	4457	6932	4402
evm.TU.01.1128	0.10960286328032248	0.3639102457364172	4.8672837348036015	0.018405828968053605	5264	5455	8546	5671
evm.TU.01.1130	2.449489742783178	2.449489742783178	0.8642937950728173	0.20184845299376997	15771	15771	2295	12076
evm.TU.01.1133	0.050021353256700665	0.2390359617621338	6.645793922422362	0.00511673059958539	1204	2578	9718	1751
evm.TU.01.1134	0.21556294077464208	0.5615583437560007	9.298452615619862	0.0636149612953213	8914	8465	10881	9346
evm.TU.01.1135	0.1492230959270046	0.46339427754251933	10.60540804280716	0.03581434729565699	7091	7153	11324	7825
evm.TU.01.1136	0.04471590742161183	0.15669336535690218	0.7372670435974469	0.0029257704348200292	853	702	1929	741
evm.TU.01.1139	0.12821193455071328	0.31441874814168635	1.1351502415925003	0.01703201901471272	6228	4394	3070	5396
evm.TU.01.114	0.62521692886993	1.4970839900684314	504.83028947983735	0.5727238540316344	12531	13860	16431	14969
evm.TU.01.1140	0.14740575970564276	0.511336069887735	5.192671138471199	0.02770499447276457	7027	7824	8794	7026
evm.TU.01.1141	0.18160753295218887	0.389765601082782	1.9380601462474687	0.035758333177551054	8076	5947	4920	7821
evm.TU.01.1142	2.449489742783178	2.4494897427831783	0.780689933053438	0.2407578756535946	15771	16353.5	2066	12522
evm.TU.01.1143	0.5186905780345459	1.3752057352113536	117.31126670520456	0.3539797093937803	11901	13558	15819	13627
