gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.07.1886	0.2675816201951452	0.8382620570042301	439.46517037986655	0.17207897058322866	9941	11165	16416	11709
evm.TU.02.2865	1.8659077611508699	2.4284813614552134	434.98616016572424	1.3696149242451838	15347	15435	16415	16458
evm.TU.01.2739	0.49983607170689376	1.5463249529610068	431.78474481694917	0.37173401756923646	11796	14000	16414	13725
novel_gene_1085_5bd9a17a	0.1145030578452445	0.6947390825428726	431.5095012058004	0.03633967594335988	5639	9991	16413	7976
novel_gene_2698_5bd9a17a	0.25351275153681635	1.5358007851126245	430.9833150557868	0.12134538456086184	9706	13984	16412	10873
novel_gene_3140_5bd9a17a	0.829254492919256	1.3364713211300514	430.49805491859166	0.967042948580619	13205	13484	16411	16046
evm.TU.10.1145	0.5292821924076959	1.3812451205782896	429.31247729151374	0.4658301909345418	12029	13614	16410	14348
evm.TU.07.1724	0.22943613245125663	1.3045409802499013	427.2272249131519	0.10915848667710593	9299	13392	16409	10644
evm.TU.05.2090	0.29504969778164286	1.3538622624160241	424.83964252398346	0.1717334331667932	10298	13550	16408	11701
evm.TU.06.1707	1.2995893358928325	1.795384608411223	424.39373807613356	1.4928794965212813	14339	14802	16407	16513
evm.TU.02.475	0.39118416493293084	0.9443633168240428	419.3255774428401	0.31936775922624744	11253	11877	16406	13307
evm.TU.08.589	1.6382938676944514	2.3734467753062276	417.8076618576649	1.223356100450304	15078	15406	16405	16354
evm.TU.02.1398	1.5953162572212545	2.137036850428311	415.6536856809349	1.8734668692449452	14941	15236	16404	16586
evm.TU.03.536	0.5199153277383258	0.9144997561640664	413.6755127862701	0.5485435702778775	11967	11672	16403	14817
evm.TU.03.134	0.16792559439117505	0.6647253574391332	411.8278538249478	0.07673502359900618	7792	9737	16402	9889
evm.TU.01.2124	0.0943874225994656	0.551860094076056	411.13344636994447	0.0266080418134772	4484	8506	16401	7013
evm.TU.09.48	0.21273961895724425	0.973144213568499	410.2744648087771	0.10275774149912029	8934	12035	16400	10518
evm.TU.02.2282	0.3866727509968334	1.3589137867580208	408.8588629693852	0.2610348771231115	11222	13563	16399	12753
evm.TU.01.372	0.27994158321352153	0.996599392754687	406.5851230701177	0.1695026322183738	10101	12150	16398	11653
evm.TU.07.370	0.31657802242443567	1.1607249231877783	406.501328726987	0.1949652444436225	10561	12871	16397	12014
evm.TU.03.285	0.48551615023038036	1.4691358138333277	405.09388430498274	0.375749507158498	11704	13848	16396	13745
evm.TU.02.3084	0.23033511553024527	1.0515873871622834	404.66695825605035	0.11866508030424941	9311	12393	16395	10823
evm.TU.04.266	0.09910188072681589	0.62394152491129	403.1136733624892	0.028477038435120953	4803	9325	16394	7236
evm.TU.01.2423	1.7519741369838784	2.325522590181031	400.5043116985238	1.6511399108089364	15256	15371	16393	16554
