gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.03.1324	0.03001679868753716	0.1827889874958875	1.8275178454638794	0.0015314030121791492	206	1191	4723	203
evm.TU.03.1325	0.12373743784078567	0.30097973837000086	1.172628795862915	0.01669201508712834	6103	4242	3155	5457
evm.TU.03.1329	0.1540346034408029	0.347204941701048	0.8818886072642386	0.021038196655151723	7356	5320	2322	6260
evm.TU.03.133	0.10710016383508353	0.2943495141122782	1.208590630505039	0.012901733877384337	5241	4084	3255	4563
evm.TU.03.1332	0.21376988182825177	0.6210071539800514	10.713256364964131	0.05888368431391221	8961	9298	11465	9249
evm.TU.03.1337	0.4508481367590087	1.5056597428497636	55.77693608704468	0.210602503849585	11583	13940	15103	12204
evm.TU.03.134	0.16792559439117505	0.6647253574391332	411.8278538249478	0.07673502359900618	7792	9737	16402	9889
evm.TU.03.1346	0.06920541488143041	0.19655318684176376	0.5363083350762704	0.0055089362880751955	2736	1516	1256	2001
evm.TU.03.1347	0.062236721012552995	0.5210806218970163	196.36869762799304	0.010887600150475825	2194	8094	16154	3974
evm.TU.03.1348	0.08813872765410043	0.2760736716473223	0.9542340658044396	0.00856904294504446	4070	3588	2520	3224
evm.TU.03.1349	2.449489742783178	2.4494897427831783	9.996285349411522	0.9626052768132599	15742	16351.5	11228	16039
evm.TU.03.135	0.1695791984725733	0.5051698353262289	4.832144658963453	0.03513429469529368	7852	7867	8628	7882
evm.TU.03.1350	0.038651858550329876	0.20377338653845914	7.689870042520252	0.00336308747368488	548	1709	10333	946
evm.TU.03.1353	0.06819503088155573	0.25512188852522694	2.628296396088372	0.007392336998342292	2669	3075	6174	2783
evm.TU.03.1354	0.05487161288529652	0.1799033555593961	1.1175657359853184	0.004563907102118259	1626	1133	2997	1557
evm.TU.03.136	0.09245842268778627	0.4314166523177221	28.79438584351855	0.018245123792402118	4348	6887	13971	5778
evm.TU.03.1360	0.14007142415255647	0.41424993471463506	1.6260595955983261	0.018610226178867477	6828	6583	4284	5846
evm.TU.03.1361	0.0807598541510865	0.27542616586910434	4.377191669694709	0.01133299793984139	3551	3575	8232	4117
evm.TU.03.1362	2.4494897427831783	2.449489742783178	2.565754533872483	0.5305988673232975	16336.5	15756.5	6082	14717
evm.TU.03.1364	0.5981903236160993	0.8832718037766513	12.927066348365436	0.3358452209920772	12448	11476	12018	13464
evm.TU.03.1366	0.5861555485712714	1.1149174781361608	38.49886697631003	0.35118536991065263	12385	12677	14542	13578
evm.TU.03.1369	0.09805716807309688	0.2866998133068606	1.3199455037290306	0.011471730099850292	4725	3886	3541	4160
evm.TU.03.137	0.06503219060855579	0.28480946310120225	10.374191342428535	0.008589404382814534	2402	3827	11357	3234
evm.TU.03.1371	0.1812055346046366	0.44492417685472213	8.064901183019472	0.04853200497299471	8161	7072	10498	8760
evm.TU.03.1373	0.0693325162165013	0.20574149840447525	0.6341031573766631	0.005674851154171593	2746	1760	1558	2082
evm.TU.03.1374	0.39941170163485806	0.7065855207551208	4.64666021948988	0.13902281823911194	11303	10104	8470	11181
evm.TU.03.1375	0.054256089913088244	0.20457002096909774	1.3666087341228235	0.0044420539933660574	1589	1724	3668	1490
evm.TU.03.138	0.06654442716207791	0.18118985930729195	0.4209378628780399	0.004956045462818261	2525	1154	877	1732
evm.TU.03.1380	1.1362291925682555	1.802813396024029	14.342695910904906	0.4481020982477961	13963	14818	12348	14235
evm.TU.03.1381	0.07100027748985847	0.2518720511999343	1.6204385332018616	0.007038647154520189	2870	2982	4273	2659
evm.TU.03.1383	1.1943305130466175	1.3216475504586433	2.714326631915254	0.37990579496590354	14147	13445	6321	13779
evm.TU.03.1385	0.922824547267001	1.0881521128440954	1.1479294868241408	0.18151091474139405	13548	12553	3092	11835
evm.TU.03.1386	0.04559089441028901	0.24049147083378955	9.055435360745415	0.004495933225676296	940	2669	10923	1520
evm.TU.03.1387	1.252879044469489	1.4792886113440622	1.4369056275076744	0.24302213784794519	14276	13874	3843	12542
evm.TU.03.1389	0.22409541371280778	0.6972821913766087	8.967155435476727	0.05876177487030862	9184	10015	10893	9242
evm.TU.03.139	0.21024364298163428	0.32647235741144187	0.5007938900389878	0.029604559758752483	8885	4881	1156	7359
evm.TU.03.1391	0.8129135770283823	0.8743081660609009	0.9088417914869695	0.16487216959965487	13138	11412	2407	11575
evm.TU.03.1396	0.0909404685126636	0.3317836458916234	4.182197800058425	0.012784029981327683	4243	4999	8039	4535
evm.TU.03.1397	0.09837125436121417	0.4193746138546431	15.36909421691324	0.018395625832656436	4747	6681	12548	5810
evm.TU.03.1398	0.1851744959367866	0.6451466298438864	7.738695828444533	0.04116113627885629	8262	9557	10352	8313
evm.TU.03.14	1.5944563648455892	1.6758160660331258	0.5490828550343544	0.14634438598114774	14936	14557	1303	11298
evm.TU.03.140	0.25202171012549107	0.5656392856220588	4.670268815132517	0.06880629008042345	9672	8682	8494	9636
evm.TU.03.1401	0.07361091418993773	0.18476197178634465	0.2585880980546119	0.004912850660520524	3059	1248	384	1710
evm.TU.03.1402	0.13454926506793774	0.41465137002318564	6.076074217558751	0.027232825295990453	6613	6591	9481	7087
evm.TU.03.1410	0.8587024501098899	0.9622522345730619	12.089725424824707	0.5357432259756001	13342	11968	11832	14753
evm.TU.03.1411	0.38669312083314816	0.7598382172464742	5.651955241741044	0.12993944624337117	11223	10571	9242	11013
evm.TU.03.1413	0.32924214491338616	0.8049115463389699	22.866548368699952	0.14490052009775953	10692	10908	13498	11270
evm.TU.03.1414	0.1145625879762625	0.3250705614975428	3.48195366523785	0.019526094681072387	5644	4846	7335	6020
evm.TU.03.142	0.12026474508947722	0.4583180061993094	6.5506863152771615	0.020908602421906706	5947	7239	9765	6243
evm.TU.03.143	1.5554457221139975	1.69180443904121	90.85439118998345	1.3570949784101074	14652	14586	15633	16450
evm.TU.03.1430	0.0629389509585292	0.3640455250261813	101.24205389698	0.011090310610837727	2245	5644	15733	4023
evm.TU.03.1432	0.07909028567932633	0.3267553866524246	15.93938034552842	0.013254598541472559	3435	4889	12633	4650
evm.TU.03.1433	0.043573107128355944	0.19740559871443797	3.838476320256205	0.003737737767445281	811	1537	7713	1132
evm.TU.03.1434	0.22347637976693782	0.6447748125342798	4.527241143915119	0.04825314648568449	9172	9551	8375	8747
evm.TU.03.1436	0.9515212574632121	1.5917110692642464	251.29170937779713	0.9069010006669395	13612	14286	16241	15937
evm.TU.03.1439	2.449489742783178	2.4494897427831783	8.93283329679535	0.9772076155441453	15742	16351.5	10878	16062
evm.TU.03.144	0.1870205982426312	0.6805670550935541	33.32413454122471	0.060012043703667015	8304	9885	14257	9303
evm.TU.03.1442	1.5513959480614246	1.5533951663708154	2.805270123516937	0.452989570184912	14587	14087	6454	14265
evm.TU.03.1444	0.036538243109717775	0.10629744990212396	0.2117713295789728	0.0017000841254461395	432	136	260	261
evm.TU.03.1445	0.027939720851589488	0.11553562913139284	0.9450416030064355	0.0014366283465964452	158	203	2501	181
evm.TU.03.1447	0.51271002728053	1.3465264755343758	16.502500379144127	0.19687170361500952	11916	13525	12724	12042
evm.TU.03.1449	0.029426253197261304	0.11396906030797882	0.5739791752186453	0.0014235400364474085	195	191	1383	176
evm.TU.03.145	0.06949863570600653	0.25815736779247644	0.9691670484019066	0.005498168376620682	2764	3152	2566	1997
evm.TU.03.1458	0.10476964907429741	0.34762114818407985	13.60914760350252	0.021884801049630274	5110	5329	12177	6395
evm.TU.03.1459	0.142284031417324	0.39599536935374163	2.481708669107122	0.022772571272702193	6927	6265	5936	6524
